Stock_Ticker,Decision_Date,CAR,CAR/Sigma
CDW,"June 30, 2015",-0.06360178179775,-1.7477168525041376
INTC,"December 28, 2016",0.032997014540037006,0.802135122012987
IBM,"March 7, 2017",-0.031430693113370996,-1.524498402516478
BBRY,"February 27, 2017",-0.033192048016760005,-0.7135678649726125
AAPL,"August 16, 2016",0.047070871422470004,1.9956124543975227
AVID,"March 1, 2016",-0.10130216956826002,-0.9568913187689716
CNXN,"June 30, 2015",0.02849272847985,0.6706197559663761
ZNGA,"March 17, 2015",0.08236647223472,0.8972007055097675
F,"April 21, 2017",0.0024852667981389975,0.09209727915740248
INTC,"June 6, 2014",0.01587950034242,0.6490389815529318
ODP,"June 30, 2015",-0.0346487624194415,-1.3202015269957104
EA,"December 7, 2016",0.0008710625375680028,0.03158978250789455
AAPL,"May 11, 2017",0.021087698835308,1.4999441651384013
ADBE,"December 4, 2014",0.030076229315209996,0.660728760905086
ACTG,"December 3, 2013",0.10949259281416199,0.7060313810484208
MSFT,"December 4, 2014",-0.022159975347539995,-0.8817673367344161
AAPL,"August 1, 2016",0.038556633293569995,1.2129113152016369
AMZN,"September 23, 2016",-0.002516593458819003,-0.12640204145162906
ALG,"May 26, 2016",0.06712490186300099,1.0175231880164481
HPQ,"December 2, 2015",-0.073207127817226,-1.407445672954377
AMGN,"December 5, 2014",-0.012244505935339997,-0.5034418857543944
CAR,"February 26, 2014",0.10129053063729002,3.1697033024766967
TESO,"October 30, 2015",0.033854399523400004,0.5375390144402346
AMZN,"June 11, 2015",0.008080851968840001,0.10277748585551437
AAPL,"December 16, 2015",-0.027179819306854,-0.6028340115890345
AAPL,"February 17, 2017",0.0064542287282109995,0.36425754098607516
MSFT,"May 22, 2015",0.02129209164528,0.6152015828182398
MON,"June 10, 2013",-0.023967806054354994,-0.655960747331736
CL,"May 29, 2013",0.022625295211265,1.2261954247806985
AMZN,"February 26, 2014",-0.050059462548189985,-1.766961709622325
AAPL,"July 14, 2014",-0.017998720580703002,-0.34298989402183955
BMRN,"June 14, 2016",-0.12903432006260002,-1.4769329332337806
MS,"January 27, 2014",0.022259958702240006,0.9100106115363501
NOK,"January 10, 2014",-0.02903826245272,-0.34842656129798794
XLNX,"February 15, 2017",-0.05373771445014001,-1.2541540046092106
AMZN,"November 26, 2014",0.0608860834595838,1.8546808466784128
AMZN,"December 30, 2014",0.003355700797179997,0.0516254217012149
AMZN,"July 22, 2013",0.058613621351345985,1.1118690825001798
DAL,"April 26, 2013",0.0017739618880100103,0.026236096271637612
INFN,"June 29, 2015",-0.028629712653780004,-0.4159845257793713
MNTA,"November 10, 2015",0.10954874446107,1.492509621803661
COF,"March 7, 2017",0.027989516927228,1.5606650809807827
MSFT,"November 6, 2014",0.026359198755897,1.1356278598818084
GRPN,"February 17, 2017",0.24903137040828,4.324980893017451
AAPL,"December 15, 2015",-0.012626068225335003,-0.27491970485070116
MSI,"December 5, 2014",-0.03419850666781,-1.2481336573258828
AAPL,"November 18, 2013",0.04848451655508,0.947086435121503
NWY,"April 25, 2016",-0.025408877061319998,-0.17472258094132584
YHOO,"July 22, 2013",0.07220113565366001,1.6304073272768744
MSFT,"August 12, 2016",0.027473066910929003,1.0501850297900766
NKE,"February 11, 2016",0.0345521525948482,0.8433855450828263
XRX,"February 13, 2017",0.07093187431719,2.037340295170938
AAPL,"July 11, 2016",0.010174330467782001,0.18436031363435243
PLT,"July 31, 2013",-0.034856325139173,-1.2391716000983155
TGT,"March 19, 2013",0.017522590753435,0.5679832049144501
WILN,"January 8, 2016",0.2236866618652,0.9769416067711404
GWRE,"September 5, 2013",-0.08482446565513799,-1.5311481839151142
AMZN,"January 10, 2014",-0.033641884292129,-0.5136568041137712
EA,"March 17, 2015",-0.054146964085952806,-0.6966815192080176
TWTR,"February 26, 2014",-0.09488467548177,-0.5573275510837095
LH,"July 26, 2016",0.0028117275469501987,0.1834608545888894
YHOO,"February 26, 2014",-0.075679611722704,-1.7066123983627917
ODP,"March 19, 2013",-0.10200707998909,-1.054528544251899
BKS,"December 30, 2014",-0.05798357130363,-1.2042017666070712
TWX,"February 1, 2016",0.022180387120803984,0.41657057418426924
TWTR,"May 12, 2017",0.12488276282752998,2.967624386097799
HSNI,"January 6, 2017",-0.040665082270715004,-0.387449925118204
SYMC,"August 30, 2016",-0.0015243579080859992,-0.030085884846175654
F,"March 27, 2017",-0.06323433293481999,-1.6288204825581343
GRPN,"February 26, 2014",-0.35677905299259005,-4.542051104187908
MYGN,"December 17, 2014",-0.027301163848796994,-0.39302927362784074
AVID,"January 29, 2016",0.05112741738638999,0.23680001103794782
NTGR,"December 28, 2016",-0.02915213716857,-0.4366000838559125
AAPL,"April 25, 2016",-0.054199612110293,-1.6981543864492732
MSFT,"December 7, 2016",-0.017903943926581997,-0.6523124112748234
AKAM,"November 16, 2015",-0.02851247641941,-0.8236420007713144
SBH,"April 25, 2016",-0.08070603875556001,-0.9745991985549507
CBS,"September 30, 2016",0.08541541062099,2.0808049558491803
COST,"March 19, 2013",-0.036531042226770005,-1.8174501166033294
RF,"September 25, 2014",0.027872919491680002,0.8688557809991421
SEAC,"October 10, 2013",0.17838160545932802,5.710094184318598
HPQ,"May 26, 2016",-0.006409113505019999,-0.20132301360540034
SNA,"October 14, 2014",-0.006335376491731,-0.461520200654064
RCII,"April 25, 2016",-0.03631912211368999,-0.19808019604642393
INTC,"April 25, 2016",-0.02407027489745,-0.7881398968191059
BKS,"April 25, 2016",-0.12083943419800461,-0.979051406360339
NUVA,"November 9, 2016",-0.06260823970107701,-2.612211454265957
AAPL,"August 23, 2013",0.11712194034609001,3.1195745558403423
ADBE,"February 9, 2016",-0.11416676588904,-2.5972908664786423
BBBY,"December 16, 2015",0.0424612179264565,1.099198491913697
NVO,"June 18, 2013",-0.002471852122733001,-0.07709267664125351
AAPL,"May 26, 2016",0.039769273639930006,1.681283947248711
HPQ,"December 28, 2016",-0.058074309676052,-1.180554498431147
FB,"November 13, 2015",0.02248470988382,0.5423884092403519
WDC,"January 10, 2014",0.043199465710560006,0.9310967997637043
TMUS,"September 23, 2016",-0.02507883352944,-0.9526350543715265
PRKR,"July 31, 2015",0.6709961109077099,2.140632167350128
BDC,"November 5, 2015",0.19759273762826995,3.9705270942674113
T,"March 19, 2015",-0.019903260507569995,-1.0033029800547886
FB,"September 9, 2016",0.050227948055981,1.844065169736108
AMZN,"March 19, 2013",-0.024973137692770004,-0.402477577101148
MSFT,"October 3, 2013",0.02474649768534,0.3038183436234263
BAC,"January 27, 2014",0.0030403998656389998,0.13679818192546908
DAL,"June 24, 2014",-0.12102247731928,-1.9706133187617412
INTC,"August 22, 2014",-0.005045880951847995,-0.11607878829562313
WILN,"January 17, 2017",0.013639869165485619,0.1939737151467855
COF,"September 4, 2015",-0.018724626965483,-1.4524153010561813
NUVA,"December 7, 2016",0.04722075090349,1.866611022772056
MSFT,"February 17, 2016",-0.059462310890442,-3.3063492955635505
CSCO,"August 22, 2014",-0.048431455088845006,-2.83589546559078
ALGN,"July 18, 2014",-0.029561277530048998,-0.5763117251810012
SNPS,"April 24, 2017",-0.06016870225241,-1.3542838985435404
NFLX,"February 26, 2014",0.07306308130158,1.4024571777092034
WILN,"August 1, 2014",0.116326682491223,1.9204144971794475
HON,"February 12, 2014",0.027009247973327,2.0751728127517057
TIME,"December 16, 2015",-0.0022888646510099975,-0.04518781856808801
BMY,"April 8, 2016",0.06824415881503,1.5336054674982
CBS,"February 1, 2016",-0.00021650561002600142,-0.006171151941596083
TWTR,"February 17, 2017",-0.09232942379350997,-1.5411422258027414
TWTR,"September 9, 2016",0.026486080494948,0.2419957925297295
IMMR,"June 21, 2016",0.054704881089549996,0.9845626805741643
BELFA,"December 16, 2015",-0.33609057389105995,-1.8342905335097415
COST,"January 20, 2016",-0.063548406678422,-2.155172747561311
HPQ,"March 19, 2013",0.09705538009518,1.571818920571874
LKQ,"February 18, 2015",0.024879013574167996,0.8965271888009184
JBLU,"April 26, 2013",-0.055108634944947,-1.2141369349550892
